customer_number,id,e_pay_accumulate_limit,e_pay_single_limit,trade_time,trade_amount,card_area,merchant_code,receiving_customer_code,pre_trade_result,is_common_ip,phone_equal,sign
240200034148532,126030,5000.0,5000.0,0,1000.0,0.008441189618089925,0.041481280293269966,0.041481280293269966,0.0,1,0,1
360200090143761,126429,5000.0,5000.0,89,3000.0,0.007774081594784266,0.06576135873846146,0.06576135873846146,0.0,0,0,1
360200090143761,126453,5000.0,5000.0,0,2000.0,0.007774081594784266,0.06576135873846146,0.06576135873846146,0.0,1,0,1
30200132378656,126611,5000.0,5000.0,63540,3000.0,0.012505104771471112,0.011668829548339185,0.011668829548339185,0.0,0,0,1
170900008186662,126808,5000.0,5000.0,2662,1000.0,0.002447363537971012,0.041481280293269966,0.041481280293269966,0.0,1,0,1
30200132378656,126850,5000.0,5000.0,62671,1999.80005,0.012505104771471112,0.4351046719609952,0.4351046719609952,0.0,1,0,1
211000007657209,126874,5000.0,5000.0,177,4305.0,0.0027012118966491822,0.03469878775213864,0.03469878775213864,0.0,0,0,1
211000007657209,126924,5000.0,5000.0,0,52.5,0.0027012118966491822,0.03469878775213864,0.03469878775213864,0.0,0,0,1
380300039347910,127054,3000.0,3000.0,590,1999.19995,0.004487320947640703,0.041481280293269966,0.041481280293269966,0.0,1,0,1
380300039347910,127134,3000.0,3000.0,349,999.59998,0.004487320947640703,0.041481280293269966,0.041481280293269966,0.0,1,0,1
380300039347910,127248,5000.0,5000.0,0,1163.26001,0.004487320947640703,0.041481280293269966,0.041481280293269966,0.0,1,0,1
170800010547537,127699,3000.0,3000.0,0,1999.19995,0.001509236782763755,0.041481280293269966,0.041481280293269966,0.0,0,0,1
190300026878198,127981,5000.0,5000.0,145,1989.40002,0.002270976976675804,0.041481280293269966,0.041481280293269966,0.0,0,0,1
260500030220554,128079,5000.0,5000.0,0,500.0,0.0016542093657751925,0.008084904373703808,0.008084904373703808,0.0,0,0,1
271000007889174,128152,3000.0,3000.0,17909,2901.0,0.0006198894969412347,0.041481280293269966,0.041481280293269966,0.0,1,0,1
271000007889174,128154,3000.0,3000.0,17905,2901.0,0.0006198894969412347,0.041481280293269966,0.041481280293269966,1.0,0,0,1
120600018278843,128255,5000.0,5000.0,0,5000.0,0.0378046741268036,0.02279757281165056,0.02279757281165056,0.0,0,0,1
140200062910133,128991,5000.0,3000.0,78,3000.0,0.008361971759809112,0.011668829548339185,0.011668829548339185,0.0,0,0,1
211000006980551,129109,5000.0,5000.0,317,4935.0,0.0027012118966491822,0.03469878775213864,0.03469878775213864,0.0,0,0,1
300200002667228,130441,5000.0,5000.0,116,4930.2998,0.004347616547322818,0.0032338837023305075,0.0032338837023305075,0.0,0,0,1
100100289573264,132254,5000.0,5000.0,499,980.0,0.001084465163361467,0.041481280293269966,0.041481280293269966,0.0,1,0,1
100100289573264,132279,5000.0,5000.0,306,294.0,0.001084465163361467,0.041481280293269966,0.041481280293269966,0.0,0,0,1
180400014469029,132401,5000.0,5000.0,46037,1000.0,0.0012825098090634985,0.02279757281165056,0.02279757281165056,0.0,1,0,1
180400014469029,132446,5000.0,5000.0,45831,1440.0,0.0012825098090634985,0.02279757281165056,0.02279757281165056,0.0,0,0,1
280600004474591,132496,500.0,500.0,0,499.0,0.0021287360439499123,0.03469878775213864,0.03469878775213864,0.0,1,0,1
90800004705847,132868,5000.0,5000.0,5,1999.19995,2.1072730774206275e-05,0.041481280293269966,0.041481280293269966,0.0,0,0,1
90800004705847,132870,5000.0,5000.0,0,1999.19995,2.1072730774206275e-05,0.041481280293269966,0.041481280293269966,1.0,0,0,1
360200102948438,133335,5000.0,5000.0,13420,50.0,0.0378046741268036,0.001597625181288898,0.001597625181288898,0.0,0,0,1
360200102948438,133340,5000.0,5000.0,13335,5000.0,0.0378046741268036,0.02279757281165056,0.02279757281165056,0.0,0,0,1
120200037907452,133437,5000.0,5000.0,34431,48.0,0.017017986161069417,0.006590886785388089,0.006590886785388089,0.0,1,0,1
120200037907452,133441,5000.0,5000.0,34380,48.0,0.017017986161069417,0.006590886785388089,0.006590886785388089,1.0,0,0,1
210500003433263,134763,5000.0,5000.0,0,4986.0,0.005866999459718597,0.006198309615779729,0.006198309615779729,0.0,0,0,1
300200000623844,136282,5000.0,5000.0,0,2496.0,0.004347616547322818,0.0032338837023305075,0.0032338837023305075,0.0,0,0,1
260400039034087,137004,5000.0,5000.0,44886,210.0,0.0014717741502762774,0.06576135873846146,0.06576135873846146,0.0,0,0,1
260600016913655,137854,5000.0,5000.0,26124,1989.40002,0.0015806499259430095,0.041481280293269966,0.041481280293269966,0.0,0,0,1
260600016913655,137868,5000.0,5000.0,26093,1988.42004,0.0015806499259430095,0.041481280293269966,0.041481280293269966,0.0,1,0,1
260600016913655,137929,5000.0,5000.0,25960,1020.17999,0.0015806499259430095,0.041481280293269966,0.041481280293269966,0.0,1,0,1
260600016913655,137965,5000.0,5000.0,25837,196.0,0.0015806499259430095,0.041481280293269966,0.041481280293269966,0.0,1,0,1
260600016913655,138004,5000.0,5000.0,25755,196.0,0.0015806499259430095,0.041481280293269966,0.041481280293269966,0.0,1,0,1
360200119715968,138212,5000.0,5000.0,0,1417.5,0.0378046741268036,0.03469878775213864,0.03469878775213864,0.0,0,0,1
300200016702771,138224,5000.0,5000.0,0,4930.2998,0.004347616547322818,0.0032338837023305075,0.0032338837023305075,0.0,0,0,1
260600016913655,138305,5000.0,5000.0,25182,49.9,0.0015806499259430095,0.041481280293269966,0.041481280293269966,0.0,1,0,1
260600016913655,138381,5000.0,5000.0,24996,49.9,0.0015806499259430095,0.041481280293269966,0.041481280293269966,0.0,1,0,1
260600016913655,138503,5000.0,5000.0,24742,49.9,0.0015806499259430095,0.041481280293269966,0.041481280293269966,0.0,1,0,1
260600016913655,138558,5000.0,5000.0,24622,49.9,0.0015806499259430095,0.041481280293269966,0.041481280293269966,0.0,1,0,1
260600016913655,138661,5000.0,5000.0,24398,30.0,0.0015806499259430095,0.041481280293269966,0.041481280293269966,0.0,1,0,1
260600016913655,138769,5000.0,5000.0,24150,30.0,0.0015806499259430095,0.041481280293269966,0.041481280293269966,0.0,1,0,1
40400019622246,139397,5000.0,5000.0,0,1995.0,0.0006620349584896473,0.004518539808046934,0.004518539808046934,0.0,0,0,1
20000189299028,139460,3000.0,3000.0,81387,980.0,0.008177585365534807,0.041481280293269966,0.041481280293269966,0.0,1,0,1
20000189299028,139502,5000.0,5000.0,81291,1988.42004,0.008177585365534807,0.041481280293269966,0.041481280293269966,1.0,0,0,1
301500001487403,139843,5000.0,5000.0,83834,4927.9502,0.0006998878267322027,0.0032338837023305075,0.0032338837023305075,0.0,0,0,1
240400001387030,140042,5000.0,5000.0,4816,5000.0,0.0010631973147097221,0.06576135873846146,0.06576135873846146,0.0,0,0,1
440200106108871,140301,5000.0,5000.0,0,4935.0,0.03605114976136108,0.0047355108878702435,0.0047355108878702435,0.0,0,0,1
440200120562462,140566,5000.0,5000.0,1568,4935.0,0.03605114976136108,0.0047355108878702435,0.0047355108878702435,0.0,0,0,1
440200120562462,141047,5000.0,5000.0,333,2900.0,0.03605114976136108,0.02279757281165056,0.02279757281165056,1.0,0,0,1
270300038101397,141116,5000.0,2000.0,785,1999.19995,0.003540609005821732,0.041481280293269966,0.041481280293269966,0.0,1,0,1
270300038101397,141172,5000.0,2000.0,629,999.59998,0.003540609005821732,0.041481280293269966,0.041481280293269966,1.0,0,0,1
440200037083087,141469,5000.0,5000.0,415,4950.0,0.03605114976136108,0.01460496336954526,0.01460496336954526,0.0,0,0,1
440200037083087,141625,5000.0,5000.0,0,4950.0,0.03605114976136108,0.01460496336954526,0.01460496336954526,0.0,0,0,1
191000012057453,142138,5000.0,5000.0,182,1999.19995,0.0015991861243092095,0.041481280293269966,0.041481280293269966,0.0,0,0,1
191000012057453,142141,5000.0,5000.0,174,1999.19995,0.0015991861243092095,0.041481280293269966,0.041481280293269966,1.0,0,0,1
171400002612170,143387,5000.0,5000.0,3343,326.34,0.0030173028582622767,0.041481280293269966,0.041481280293269966,0.0,1,0,1
171400002612170,143638,5000.0,5000.0,2802,500.78,0.0030173028582622767,0.041481280293269966,0.041481280293269966,0.0,0,0,1
300600013983809,143689,5000.0,5000.0,107,2968.0,0.004347616547322818,0.0032338837023305075,0.0032338837023305075,0.0,1,0,1
300600013983809,143742,5000.0,5000.0,0,210.0,0.004347616547322818,0.0032338837023305075,0.0032338837023305075,0.0,1,0,1
170200061230066,1,5000.0,3000.0,79088,108.0,0.012583737276119307,0.4351046719609952,0.4351046719609952,0.0,1,0,0
150800010952481,2,5000.0,5000.0,59081,1150.0,0.0043975667239727866,0.0013383135220396375,0.0013383135220396375,0.0,0,0,0
150700021068644,3,5000.0,5000.0,25871,3000.0,0.002565019618126997,0.006198309615779729,0.006198309615779729,0.0,1,0,0
400000040664967,4,3000.0,3000.0,30621,2000.0,0.02498542957249478,0.06576135873846146,0.06576135873846146,0.0,1,0,0
140200010139238,5,3800.0,3800.0,73943,2999.0,0.008361971759809112,0.000544573996211201,0.000544573996211201,0.0,1,0,0
380300044361459,6,5000.0,5000.0,4415,179.0,0.0009408584054928024,0.09770703323852556,0.09770703323852556,0.0,0,0,0
120400033137608,7,5000.0,5000.0,69683,588.0,0.008689769794074544,0.011668829548339185,0.011668829548339185,0.0,1,0,0
140500000045759,8,5000.0,5000.0,11747,1568.0,0.004608098913837311,0.06576135873846146,0.06576135873846146,0.0,1,0,0
120700043609747,9,5000.0,5000.0,86273,150.0,0.009190247149961944,0.02279757281165056,0.02279757281165056,0.0,1,0,0
150800010952481,10,5000.0,5000.0,59029,1150.0,0.0043975667239727866,0.0013383135220396375,0.0013383135220396375,0.0,1,0,0
211400003108161,11,3000.0,3000.0,83335,2600.0,0.0030803259327073567,0.015000272189439166,0.015000272189439166,0.0,0,0,0
310000203752755,12,5000.0,5000.0,44040,800.0,0.007774081594784266,0.09770703323852556,0.09770703323852556,0.0,1,0,0
120300053638724,13,5000.0,5000.0,54658,60.0,0.010679191673461649,0.0013383135220396375,0.0013383135220396375,0.0,1,0,0
120800014660961,14,5000.0,5000.0,2387,600.0,0.007465405112517652,0.06576135873846146,0.06576135873846146,0.0,0,0,0
201000029955292,15,5000.0,5000.0,4092,500.0,0.02498542957249478,0.06576135873846146,0.06576135873846146,0.0,1,0,0
380300058212879,16,5000.0,5000.0,65801,300.0,0.01631380574103136,0.09770703323852556,0.09770703323852556,0.0,1,0,0
440200125208491,17,5000.0,5000.0,39107,100.0,0.03605114976136108,0.09770703323852556,0.09770703323852556,0.0,1,0,0
200800032484913,18,5000.0,5000.0,78603,100.0,0.0038955284250650774,0.03469878775213864,0.03469878775213864,0.0,1,0,0
100100294808900,19,5000.0,5000.0,73291,5000.0,0.05755489592705089,0.09770703323852556,0.09770703323852556,0.0,0,0,0
181400018756351,20,3000.0,3000.0,22166,600.0,0.0019888365257544867,0.041481280293269966,0.041481280293269966,0.0,1,0,0
440200073314372,21,5000.0,5000.0,83580,50.0,0.03605114976136108,0.004457272794499705,0.004457272794499705,0.0,1,0,0
41000029634063,22,5000.0,5000.0,74729,300.0,0.0009408584054928024,0.09770703323852556,0.09770703323852556,0.0,1,0,0
200800022618247,23,5000.0,5000.0,67263,100.0,0.0017984014772764747,0.03469878775213864,0.03469878775213864,0.0,1,0,0
130800010591154,24,5000.0,5000.0,45364,100.0,0.0015125537866819171,0.0013404598186925658,0.0013404598186925658,0.0,1,0,0
201300044313304,25,5000.0,5000.0,57837,2057.1001,0.02498542957249478,0.06576135873846146,0.06576135873846146,0.0,0,0,0
370000083901364,26,5000.0,5000.0,84291,50.0,0.01226101230666989,0.06576135873846146,0.06576135873846146,0.0,1,0,0
181400024337029,27,5000.0,5000.0,29227,4000.0,0.0019888365257544867,0.06576135873846146,0.06576135873846146,0.0,1,0,0
410000042091856,28,5000.0,5000.0,35768,500.0,0.006439865548172946,0.4351046719609952,0.4351046719609952,0.0,1,0,0
390100085938060,29,5000.0,5000.0,7208,4000.0,0.00810656245811063,0.09770703323852556,0.09770703323852556,0.0,1,0,0
190100044873805,30,5000.0,5000.0,37914,100.0,0.00602211817236206,0.0009467119418189707,0.0009467119418189707,0.0,1,0,0
120800014660961,31,5000.0,5000.0,2311,1000.0,0.007465405112517652,0.06576135873846146,0.06576135873846146,0.0,1,0,0
210200045798260,32,5000.0,5000.0,64918,100.0,0.012015749134603432,0.0013404598186925658,0.0013404598186925658,0.0,1,0,0
230700016391855,33,5000.0,5000.0,74633,8.0,0.03605114976136108,0.09770703323852556,0.09770703323852556,0.0,1,0,0
440200064737146,34,5000.0,2000.0,27355,100.0,0.03605114976136108,0.06576135873846146,0.06576135873846146,0.0,1,0,0
211100010056911,35,5000.0,5000.0,27388,2000.0,0.0026270671031843823,0.09770703323852556,0.09770703323852556,0.0,1,0,0
360200226352845,36,5000.0,5000.0,51377,90.0,0.0378046741268036,0.4351046719609952,0.4351046719609952,0.0,1,0,0
251200000381787,37,5000.0,5000.0,60888,1000.0,0.0005194037900086768,0.02074942045112424,0.02074942045112424,0.0,1,0,0
100100244638285,38,1000.0,1000.0,1660,10.0,0.05755489592705089,0.03469878775213864,0.03469878775213864,0.0,1,0,0
120300064297569,39,5000.0,5000.0,46810,300.0,0.010679191673461649,0.02279757281165056,0.02279757281165056,0.0,1,0,0
231700010190536,40,20000.0,20000.0,74537,115.0,0.004050452019831001,0.4351046719609952,0.4351046719609952,0.0,1,0,0
120300043319545,41,5000.0,5000.0,53590,287.10001,0.007465405112517652,0.03469878775213864,0.03469878775213864,0.0,1,0,0
130200035542665,42,5000.0,5000.0,85459,496.29999,0.0012616321961668312,0.4351046719609952,0.4351046719609952,0.0,1,0,0
230800007223995,43,5000.0,5000.0,3062,200.0,0.004630147233999212,0.09770703323852556,0.09770703323852556,0.0,1,0,0
201100021589036,44,5000.0,5000.0,57845,770.0,0.012583737276119307,0.09770703323852556,0.09770703323852556,0.0,1,0,0
190400013651925,45,5000.0,5000.0,55874,10.0,0.001232754750291067,0.4351046719609952,0.4351046719609952,0.0,1,0,0
181000006753115,46,3000.0,3000.0,49390,10.0,0.0019055211920453567,0.0013404598186925658,0.0013404598186925658,0.0,1,0,0
220100018887461,47,10000.0,5000.0,68395,3000.0,0.012505104771471112,0.03469878775213864,0.03469878775213864,0.0,0,0,0
161300021080639,48,5000.0,5000.0,52641,39.0,0.003231932523555118,0.4351046719609952,0.4351046719609952,0.0,1,0,0
161300022959347,49,5000.0,5000.0,48489,20.0,0.007123948826824494,0.03469878775213864,0.03469878775213864,0.0,1,0,0
190300024583106,50,5000.0,5000.0,31985,2396.86011,0.00602211817236206,0.00035121217957010466,0.00035121217957010466,0.0,0,0,0
190800014711048,51,5000.0,5000.0,32326,49.9,0.0025476541270260306,0.004403225142421417,0.004403225142421417,0.0,0,0,0
410000018264055,52,5000.0,5000.0,237,50.0,0.0017948893554807735,0.03469878775213864,0.03469878775213864,0.0,1,0,0
400000153010136,53,5000.0,5000.0,61741,100.0,0.02498542957249478,0.03469878775213864,0.03469878775213864,0.0,1,0,0
150200020150558,54,5000.0,5000.0,17956,500.0,0.0064264024146227575,0.06576135873846146,0.06576135873846146,0.0,0,0,0
231500014549956,55,3000.0,3000.0,44204,100.0,0.00291096361500355,0.03469878775213864,0.03469878775213864,0.0,1,0,0
191500008824424,56,5000.0,5000.0,10631,50.0,0.0010032961263052654,0.06576135873846146,0.06576135873846146,0.0,1,0,0
171300011559535,57,5000.0,5000.0,84971,300.0,0.01226101230666989,0.03469878775213864,0.03469878775213864,0.0,1,0,0
210500015956828,58,2000.0,2000.0,54507,10.0,0.005866999459718597,0.4351046719609952,0.4351046719609952,0.0,1,0,0
270400003233769,59,5000.0,5000.0,33679,1.0,0.0006649617266527312,0.01460496336954526,0.01460496336954526,0.0,1,0,0
350000023252419,60,5000.0,5000.0,60052,100.0,0.00029696940961427735,0.4351046719609952,0.4351046719609952,0.0,1,0,0
210400002708734,61,5000.0,5000.0,40546,5000.0,0.012015749134603432,0.06576135873846146,0.06576135873846146,0.0,1,0,0
320200084807323,62,5000.0,5000.0,39051,110.0,0.004874044580922896,0.09770703323852556,0.09770703323852556,0.0,1,0,0
230300003251955,63,5000.0,5000.0,84165,105.0,0.0036449970703050687,0.02279757281165056,0.02279757281165056,0.0,1,0,0
201100018870066,64,5000.0,5000.0,44594,50.0,0.007774081594784266,0.03469878775213864,0.03469878775213864,0.0,1,0,0
100100244638285,65,1000.0,1000.0,1497,50.0,0.05755489592705089,0.03469878775213864,0.03469878775213864,0.0,1,0,0
140200036079132,66,10000.0,10000.0,77398,700.0,0.008361971759809112,0.004457272794499705,0.004457272794499705,0.0,0,0,0
231500014549956,67,3000.0,3000.0,44131,100.0,0.00291096361500355,0.03469878775213864,0.03469878775213864,0.0,1,0,0
180400005588966,68,5000.0,5000.0,80508,12.0,0.002637603468571485,0.03469878775213864,0.03469878775213864,0.0,1,0,0
440200063230730,69,5000.0,5000.0,3040,100.0,0.03605114976136108,0.03469878775213864,0.03469878775213864,0.0,1,0,0
201000029955292,70,5000.0,5000.0,3804,1000.0,0.02498542957249478,0.06576135873846146,0.06576135873846146,0.0,1,0,0
440200125208491,71,5000.0,5000.0,38823,100.0,0.03605114976136108,0.09770703323852556,0.09770703323852556,0.0,1,0,0
350000038917736,72,5000.0,5000.0,62741,500.0,0.0017984014772764747,0.09770703323852556,0.09770703323852556,0.0,1,0,0
121100022649059,73,5000.0,5000.0,51307,2000.0,0.006672055822444292,0.09770703323852556,0.09770703323852556,0.0,1,0,0
181000009510179,74,3000.0,3000.0,3641,1507.54004,0.0019055211920453567,0.4351046719609952,0.4351046719609952,0.0,1,0,0
180700019668888,75,3000.0,3000.0,46892,50.0,0.003987428945385921,0.03469878775213864,0.03469878775213864,0.0,1,0,0
190800014711048,76,5000.0,5000.0,32186,50.0,0.0025476541270260306,0.4351046719609952,0.4351046719609952,0.0,1,0,0
290500001949050,77,5000.0,5000.0,17392,20.0,0.0001108269544421219,0.4351046719609952,0.4351046719609952,0.0,1,0,0
201600008776605,78,5000.0,5000.0,82197,400.0,0.0020040557202025246,0.02074942045112424,0.02074942045112424,0.0,1,0,0
310000223715600,79,5000.0,5000.0,82227,200.0,0.03224810721024946,0.02279757281165056,0.02279757281165056,0.0,1,0,0
360200204854813,80,5000.0,5000.0,36748,500.0,0.0378046741268036,0.06576135873846146,0.06576135873846146,0.0,1,0,0
320200075491625,81,5000.0,5000.0,6334,1000.0,0.0172548592644017,0.041481280293269966,0.041481280293269966,0.0,1,0,0
230500006469669,82,5000.0,5000.0,63138,200.0,0.0037099713235255374,0.09770703323852556,0.09770703323852556,0.0,0,0,0
310000115905377,83,5000.0,5000.0,35539,200.0,0.03224810721024946,0.4351046719609952,0.4351046719609952,0.0,1,0,0
120800014660961,84,5000.0,5000.0,2040,3400.0,0.007465405112517652,0.06576135873846146,0.06576135873846146,0.0,1,0,0
170200042002925,85,5000.0,5000.0,46178,70.0,0.012583737276119307,0.03469878775213864,0.03469878775213864,0.0,0,0,0
181000015573661,86,5000.0,5000.0,8352,200.0,0.0019055211920453567,0.09770703323852556,0.09770703323852556,0.0,1,0,0
320200043155197,87,20000.0,20000.0,60365,10.0,0.0172548592644017,0.09770703323852556,0.09770703323852556,0.0,1,0,0
130200052003983,88,5000.0,5000.0,80402,200.0,0.01062319284260797,0.09770703323852556,0.09770703323852556,0.0,1,0,0
231500014549956,89,3000.0,3000.0,44053,100.0,0.00291096361500355,0.03469878775213864,0.03469878775213864,0.0,1,0,0
190300022274093,90,5000.0,5000.0,68292,700.0,0.002270976976675804,0.06576135873846146,0.06576135873846146,0.0,1,0,0
120800018517661,91,3000.0,3000.0,69475,200.0,0.007465405112517652,0.0047355108878702435,0.0047355108878702435,0.0,1,0,0
301000006708452,92,2000.0,2000.0,42623,40.0,0.0013531424807325973,0.01460496336954526,0.01460496336954526,0.0,1,0,0
161500000675324,93,5000.0,5000.0,45329,200.0,0.004487320947640703,0.4351046719609952,0.4351046719609952,0.0,1,0,0
100100244638285,94,1000.0,1000.0,1385,30.0,0.05755489592705089,0.03469878775213864,0.03469878775213864,0.0,1,0,0
110300041032988,95,5000.0,5000.0,84924,100.0,0.00505862609307474,0.06576135873846146,0.06576135873846146,0.0,1,0,0
120200033911004,96,5000.0,5000.0,4017,100.0,0.0036449970703050687,0.0047355108878702435,0.0047355108878702435,0.0,1,0,0
100100193687251,97,5000.0,5000.0,54515,50.0,0.05755489592705089,0.09770703323852556,0.09770703323852556,0.0,1,0,0
130200052003983,98,5000.0,5000.0,80369,200.0,0.01062319284260797,0.09770703323852556,0.09770703323852556,0.0,1,0,0
320200100827427,99,5000.0,5000.0,84524,181.14999,0.0172548592644017,0.4351046719609952,0.4351046719609952,0.0,1,0,0
380300044361459,100,5000.0,5000.0,3977,100.0,0.0009408584054928024,0.09770703323852556,0.09770703323852556,0.0,1,0,0
201000096052157,101,5000.0,5000.0,55050,398.0,0.011745705992089529,0.4351046719609952,0.4351046719609952,0.0,1,0,0
161200029775974,102,20000.0,20000.0,83184,6532.0,0.003980990055427135,0.09770703323852556,0.09770703323852556,0.0,1,0,0
300200030884150,103,5000.0,5000.0,70863,112.0,0.004347616547322818,4.955994089489253e-05,4.955994089489253e-05,0.0,0,0,0
120800013152414,104,5000.0,5000.0,65016,2400.0,0.008177585365534807,0.4351046719609952,0.4351046719609952,0.0,1,0,0
150700009278737,105,3000.0,3000.0,146,20.0,0.002565019618126997,0.03469878775213864,0.03469878775213864,0.0,1,0,0
130200052003983,106,5000.0,5000.0,80344,200.0,0.01062319284260797,0.09770703323852556,0.09770703323852556,0.0,1,0,0
161500021311812,107,5000.0,5000.0,80544,100.0,0.004487320947640703,0.0013404598186925658,0.0013404598186925658,0.0,1,0,0
210200009799656,108,5000.0,5000.0,68082,300.0,0.012015749134603432,0.015000272189439166,0.015000272189439166,0.0,1,0,0
230500012167274,109,5000.0,5000.0,70465,60.0,0.002647164244570894,0.03469878775213864,0.03469878775213864,0.0,1,0,0
181300035823875,110,5000.0,5000.0,42890,458.0,0.004419029690502072,0.06576135873846146,0.06576135873846146,0.0,1,0,0
200400008972879,111,5000.0,5000.0,69330,1000.0,0.0038625535037609946,0.041481280293269966,0.041481280293269966,0.0,1,0,0
310000038421002,112,5000.0,5000.0,83976,100.82,0.03224810721024946,0.0012854365772265828,0.0012854365772265828,0.0,1,0,0
211400007487996,113,10000.0,2000.0,71632,370.0,0.0030803259327073567,0.02074942045112424,0.02074942045112424,0.0,1,0,0
300200018982555,114,3000.0,3000.0,46983,128.0,2.4194616814829426e-05,0.4351046719609952,0.4351046719609952,0.0,0,0,0
430100085245033,115,5000.0,5000.0,47571,1.0,0.0014717741502762774,0.006590886785388089,0.006590886785388089,0.0,1,0,0
201000061490762,116,5000.0,5000.0,82452,120.0,0.0035355359410057193,0.011668829548339185,0.011668829548339185,0.0,1,0,0
100100244638285,117,1000.0,1000.0,1293,10.0,0.05755489592705089,0.03469878775213864,0.03469878775213864,0.0,1,0,0
220100047137434,118,5000.0,5000.0,79604,1000.0,0.012505104771471112,0.06576135873846146,0.06576135873846146,0.0,1,0,0
360200162751148,119,5000.0,5000.0,43879,100.0,0.0378046741268036,0.0047355108878702435,0.0047355108878702435,0.0,1,0,0
50500016129001,120,5000.0,5000.0,68922,15.0,0.0012856316951041216,0.09770703323852556,0.09770703323852556,0.0,1,0,0
231500014549956,121,3000.0,3000.0,43932,100.0,0.00291096361500355,0.03469878775213864,0.03469878775213864,0.0,1,0,0
170500036136891,122,5000.0,5000.0,76719,10.0,0.003619241510469928,0.4351046719609952,0.4351046719609952,0.0,1,0,0
201200002996795,123,5000.0,1500.0,70347,1000.0,0.00451756421865924,0.09770703323852556,0.09770703323852556,0.0,1,0,0
440200064737146,124,5000.0,2000.0,26918,100.0,0.03605114976136108,0.06576135873846146,0.06576135873846146,0.0,1,0,0
340000016996705,125,5000.0,5000.0,70131,1000.0,0.012030382975418854,0.09770703323852556,0.09770703323852556,0.0,0,0,0
161600032382305,126,5000.0,5000.0,52331,80.0,0.0019316669876355754,0.4351046719609952,0.4351046719609952,0.0,1,0,0
181300035823875,127,5000.0,5000.0,42781,392.0,0.004419029690502072,0.06576135873846146,0.06576135873846146,0.0,1,0,0
240400001689626,128,5000.0,5000.0,85091,20.0,0.0010631973147097221,0.03469878775213864,0.03469878775213864,0.0,1,0,0
420000047275414,129,5000.0,5000.0,33734,1000.0,0.009510435587003357,0.09770703323852556,0.09770703323852556,0.0,1,0,0
40200039135908,130,5000.0,5000.0,3262,1989.40002,0.0020264942761195033,0.041481280293269966,0.041481280293269966,0.0,1,0,0
230500006469669,131,5000.0,5000.0,62897,160.0,0.0037099713235255374,0.09770703323852556,0.09770703323852556,0.0,1,0,0
320200083417150,132,5000.0,5000.0,59258,180.0,0.0172548592644017,0.004457272794499705,0.004457272794499705,0.0,1,0,0
310000064741297,133,5000.0,5000.0,33976,200.0,0.003231932523555118,0.0013404598186925658,0.0013404598186925658,0.0,1,0,0
100100244638285,134,1000.0,1000.0,1170,300.0,0.05755489592705089,0.03469878775213864,0.03469878775213864,0.0,1,0,0
190100036635589,135,5000.0,5000.0,78944,2000.0,0.00602211817236206,0.03469878775213864,0.03469878775213864,0.0,0,0,0
201000058154936,136,5000.0,5000.0,80159,108.0,0.0172548592644017,0.4351046719609952,0.4351046719609952,0.0,1,0,0
320200039067332,137,3000.0,3000.0,68167,100.0,0.0172548592644017,0.0013404598186925658,0.0013404598186925658,0.0,1,0,0
310000206681168,138,5000.0,5000.0,58792,200.0,0.03224810721024946,0.015000272189439166,0.015000272189439166,0.0,1,0,0
360200181368806,139,5000.0,5000.0,48486,5000.0,0.0058701213457592214,0.06576135873846146,0.06576135873846146,0.0,1,0,0
440200102923735,140,5000.0,5000.0,73492,100.0,0.03605114976136108,0.003002669017446855,0.003002669017446855,0.0,1,0,0
161500007855354,141,2000.0,2000.0,50345,50.0,0.004487320947640703,0.03469878775213864,0.03469878775213864,0.0,1,0,0
400000078180006,142,5000.0,5000.0,74904,555.0,0.02498542957249478,0.09770703323852556,0.09770703323852556,0.0,1,0,0
40200039135908,143,5000.0,5000.0,3189,499.0,0.0020264942761195033,0.041481280293269966,0.041481280293269966,0.0,1,0,0
201900015669375,144,5000.0,5000.0,10569,500.0,0.0058701213457592214,0.0047355108878702435,0.0047355108878702435,0.0,1,0,0
110900028498459,145,20000.0,800.0,444,350.0,0.002958962612878131,0.4351046719609952,0.4351046719609952,0.0,1,0,0
120800003258241,146,5000.0,5000.0,51312,10.0,0.007465405112517652,0.03469878775213864,0.03469878775213864,0.0,1,0,0
150800016332247,147,5000.0,2000.0,15485,160.0,0.0043975667239727866,0.015000272189439166,0.015000272189439166,0.0,1,0,0
360200204854813,148,5000.0,5000.0,36402,490.0,0.0378046741268036,0.06576135873846146,0.06576135873846146,0.0,1,0,0
250200041388155,149,5000.0,5000.0,75678,20.0,0.00830304616079235,0.041481280293269966,0.041481280293269966,0.0,1,0,0
310000206681168,150,5000.0,5000.0,58722,200.0,0.03224810721024946,0.015000272189439166,0.015000272189439166,0.0,1,0,0
360200162562003,151,5000.0,5000.0,65619,30.0,0.0378046741268036,0.03469878775213864,0.03469878775213864,0.0,1,0,0
170500030678708,152,5000.0,5000.0,75305,2000.0,0.003619241510469928,0.008084904373703808,0.008084904373703808,0.0,1,0,0
181200015148364,153,5000.0,5000.0,38339,2000.0,0.0172548592644017,0.06576135873846146,0.06576135873846146,0.0,1,0,0
50500018573895,154,5000.0,5000.0,50286,200.0,0.0012856316951041216,0.09770703323852556,0.09770703323852556,0.0,1,0,0
100100244638285,155,1000.0,1000.0,1066,100.0,0.05755489592705089,0.03469878775213864,0.03469878775213864,0.0,1,0,0
